dataset	gene	UTRPRISM	Sequence-only	Zero coverage	miRanda	tg_repression	wt_mean
GSE83684	Fam98a	0.3242538927873402	0.2958783616889716	0.2728034534034225	0.135507376112965	0.2635666067853117	20.4442
GSE83684	Fh1	0.1207862328030224	0.1536243992765623	0.2012363422967321	0.048615289996701	0.2835819332790708	142.752
GSE83684	Fmr1	0.3280963657913549	0.3090189243375783	0.3208888407649838	0.0592602230310143	0.6202175871357904	16.4152
GSE83684	Foxk1	0.0074805505685218	0.0182525433871932	0.0152603231597845	0.0070317175344105	-0.8117999797644173	11.2179
GSE83684	Ftsj1	0.0460801915020945	0.0918611609814482	0.0610412926391382	0.109964093357271	-0.2777590870141679	10.8955
GSE83684	Fxn	0.0822860562537402	0.0649311789347696	0.0891681627767803	0.119539198084979	-0.1198547421168747	30.5781
GSE83684	Git2	0.0292475022006495	0.0584096308047829	0.0918379526251137	0.3242451896537148	0.0006954801977308	20.1751
GSE83684	Gns	0.1319569120287253	0.0903650508677438	0.1175942549371633	0.0611909036505086	-0.7149208351721121	27.9618
GSE83684	Gpkow	0.13016157989228	0.1265709156193895	0.1424296828246559	0.0658288450029922	0.1547942798729309	15.7926
GSE83684	Grhpr	0.067185240553549	0.0034416354055331	0.0421221943569287	0.1334995936634788	0.2106536623800536	146.411
GSE83684	Grsf1	0.0936564931178934	0.1217833632555356	0.1154997007779772	0.0611909036505086	-0.141659031742062	20.3044
GSE83684	Gtf3c2	0.1743312263461261	0.2279872884516876	0.2277908462927137	0.1450961571935129	-0.0986655063109296	13.5648
GSE83684	Gtf3c3	0.1418312387791741	0.1615798922800718	0.1322561340514662	0.0788450029922202	0.1041518480113534	17.727
GSE83684	Gtpbp4	0.0760023937761819	0.0610412926391382	0.0948533812088569	0.0532615200478755	0.2527928927270686	66.6142
GSE83684	H3f3b	0.1543985637342908	0.1364452423698384	0.1654697785757031	0.0070317175344105	-0.1570984101096524	354.913
GSE83684	Hexim1	0.291338641415975	0.2286711060936855	0.3206118385825662	0.2390585032931	0.1665065524823399	26.4733
GSE83684	Hmga1	0.1402190868837974	0.1986883963191547	0.209768728729127	0.0964286483950592	-1.106715234846417	33.7545
GSE83684	Hmgb3	0.0663775568563286	0.2452741984413931	0.2075970896721156	0.2390585032931	1.2324170797625786	19.6312
GSE83684	Hmgn3	0.2134704615644752	0.1431599171793226	0.2875598236828015	0.2964515252034461	0.1158449391529643	62.333
GSE83684	Hnrnpr	0.0450666787752621	0.0572620137059986	0.1111563242961296	0.0899627893546817	0.3216798886798742	24.0785
GSE83684	Hsph1	0.0939325067842998	0.1174177056550475	0.0555027841738902	0.0671119355603409	0.202068807588609	71.4001
GSE83684	Hvcn1	0.183182348943573	0.0938868102881464	0.1910129464692803	0.2490669563998368	1.2855905172565674	70.3339
GSE83684	Ift140	0.2881325727623414	0.3061803852918699	0.3057187047747878	0.1578988811914507	0.4986248601164251	11.4885
GSE83684	Il10rb	0.080509788124284	0.1646873254192838	0.1769388509542779	0.2157191855193118	-0.1344615975377436	11.9181
GSE83684	Impa1	0.2352746671882677	0.123996674793397	0.2112094158301257	0.033620563189404	0.3535226953018062	24.9969
GSE83684	Ints10	0.0014961101137043	0.0248354278874925	0.0095751047277079	0.0070317175344105	-0.0099243491385809	27.0347
GSE83684	Ipo5	0.0266307600239377	0.0287253141831238	0.0655296229802513	0.1642728904847396	0.3045230395829765	163.956
GSE83684	Iqsec1	0.0976447133741223	0.1011748749843313	0.0955243029902651	0.404512280971379	-0.1525842042295302	32.3365
GSE83684	Irak2	0.2463857129358405	0.3001188599392272	0.2361947578953999	0.2346725383808192	-0.601497796488577	10.2385
GSE83684	Irf2bp2	0.0529622980251346	0.0703171753441053	0.0394973070017953	0.0978456014362657	-0.2354319546444507	16.7091
GSE83684	Irf4	0.0797745805504027	0.1657988399137312	0.156719399367738	0.1303099475988468	0.2978364630533283	27.9361
GSE83684	Isy1	0.0556395477022898	0.0931972992104185	0.0136448557849314	0.181986254022091	0.4564926057066705	37.9022
GSE83684	Itfg1	0.1549970077797726	0.1627767803710353	0.158587672052663	0.1451226810293237	0.3705539576960399	10.3823
GSE83684	Itm2c	0.2016466328819307	0.2469841569813222	0.2801132567789122	0.3133575694883054	-1.3411196355638588	12.0149
GSE83684	Iws1	0.1099794629267696	0.0781364176219746	0.1099409962694599	0.4018275085744975	1.098992856112745	16.1814
GSE83684	Kpnb1	0.2973013038793877	0.2204562558379288	0.3980030570397863	0.2660128902358852	0.295179819418002	178.888
GSE83684	Kri1	0.2611852343963405	0.2855870565672782	0.0269678497516216	0.2948787552747589	0.0779358790836761	26.8805
GSE83684	Kxd1	0.1342686300936125	0.1110312633137222	0.1556592748051741	0.169781974069635	-0.7288532135342622	16.6976
GSE83684	Lamp2	0.3309138621854646	0.3333333333333333	0.3318115282536872	0.310048720970905	0.5240164789780088	97.1075
GSE83684	Letm1	0.0574506283662477	0.0801915020945541	0.0179533213644524	0.0611909036505086	-0.2431258815328894	20.4265
GSE83684	Lpcat1	0.2424444367083257	0.2491044061064501	0.2156421006214866	0.2680581734028921	-0.0158407472861004	37.0986
GSE83684	Luc7l3	0.1567923399162178	0.1532016756433273	0.1454219030520646	0.0330640335128665	0.7543734757245764	39.7666
GSE83684	Lurap1	0.0229124497912076	0.0295981141552738	0.0153291193589188	0.174631277238736	0.87126155659488	13.1234
GSE83684	Maf1	0.1454219030520646	0.1454219030520646	0.1532016756433273	0.0176540993417115	-0.0940489905500134	23.7106
GSE83684	Man1a	0.1546977857570317	0.1478156792339916	0.108916816277678	0.0330640335128665	-0.4565696347898127	58.6989
GSE83684	Map4	0.0457992046164736	0.126086855615842	0.2436927147311726	0.1220121313394039	0.3790646370145012	52.1644
GSE83684	Mcm5	0.0679233991621783	0.082884500299222	0.0676241771394374	0.0330640335128665	-0.0194449596611852	179.99
GSE83684	Mdm2	0.1523040095751047	0.1493117893476959	0.1427289048473967	0.0070317175344105	-0.1006788039364341	18.4979
GSE83684	Mea1	0.0216114572699217	0.0034293190645498	0.0583658957299257	0.1832646882810575	-0.3328940642054201	48.3248
GSE83684	Med23	0.2925098345409967	0.2860123236372136	0.310583342036467	0.135507376112965	-0.0013685268773109	14.8605
GSE83684	Memo1	0.1636744464392579	0.1543985637342908	0.137342908438061	0.0070317175344105	0.5950452337367116	48.0354
GSE83684	Mepce	0.1190903650508677	0.1226810293237582	0.1319569120287253	0.1451226810293237	0.1693925445511617	26.4517
GSE83684	Metap1	0.2709117772391005	0.2894169711279855	0.283107112169837	0.2225181454288887	0.5972983046357694	37.8412
GSE83684	Mgrn1	0.0801915020945541	0.0951526032315978	0.1026331538001196	0.0330640335128665	-0.2963979167567068	19.7635
GSE83684	Mier1	0.2785657567333244	0.2828319499495218	0.2491557960383335	0.3145586019286144	0.8699438435279556	14.491
GSE83684	Mkrn1	0.3650057289377789	0.3657185814037203	0.4173701507011561	0.4035557834260903	0.2037963621428642	12.1115
GSE83684	Mms19	0.1688099285720924	0.0310275483624303	0.022649735295285	0.2385760870595737	-0.0712742306907876	15.4423
GSE83684	Morc2a	0.0963494913225613	0.1298623578695392	0.1241771394374626	0.0435368043087971	-0.3076516750559239	10.0729
GSE83684	Mre11a	0.1264374675704663	0.1019518227677291	0.1610369825158189	0.1932928679063244	0.219527715263899	23.0472
GSE83684	Mrpl3	0.2556002254061618	0.2374693501177095	0.2657499062748139	0.2610089254320091	0.083260727776663	69.6808
GSE83684	Mrpl48	0.1514766813394694	0.1168144964141121	0.2279310075425416	0.2481302526039946	0.0559532180208339	58.6986
GSE83684	Mrps18c	0.1119090365050867	0.1229802513464991	0.1337522441651705	0.1154997007779772	0.5960452344967742	190.041
GSE83684	Msh2	0.244128700282313	0.3296912791285594	0.2356220088158599	0.048615289996701	0.4836371386028189	55.8319
GSE83684	Mtmr14	0.1606822262118492	0.1367444643925792	0.1517055655296229	0.0070317175344105	-0.7559039422380609	16.5466
